,Name,Gender,Age,Destination_Category,Temperature,Budget,Purpose,Num_of_People,Families,Duration,Travel Months,Transportation,Hobby,Language
7006,Robin Lloyd,Male,64,Village,Warm,High,Leisure,4,0,14,July,Ferry,Gaming,FR
7007,Nathan Taylor,Female,25,Island,Warm,Medium,Business,1,0,4,June,Airplane,Drawing,EN
7008,Shane Werner,Female,55,Mountain,Cold,Low,Leisure,5,0,9,June,Car,Climbing,ZH
7009,Regina Lucas,Male,26,Countryside,Warm,Low,Leisure,3,0,13,August,Car,Photography,ZH
7010,Lindsay Williams,Male,56,Lake,Cold,High,Business,4,0,12,July,Bus,Photography,ZH
7011,Robert Obrien,Male,32,Mountain,Cold,Medium,Leisure,4,1,2,August,Car,Gaming,FR
7012,Michael Mcintyre,Male,54,Winery,Cold,Medium,Leisure,4,0,10,August,Ferry,Drawing,FR
7013,Suzanne Shea,Female,53,Lake,Hot,Medium,Leisure,2,0,12,July,Airplane,Photography,FR
7014,Christopher Tapia,Female,35,Lake,Cold,Low,Business,2,0,1,August,Train,Gaming,ZH
7015,Joshua Carlson,Male,18,Spa Retreat,Cold,Low,Leisure,2,0,9,June,Airplane,Climbing,ZH
7016,Stephanie Robinson,Male,35,Island,Cold,High,Business,4,0,7,August,Train,Gaming,FR
7017,Brittney Robinson,Male,31,Spa Retreat,Cold,Medium,Leisure,1,1,6,July,Bus,Gaming,EN
7018,Angela Mcguire,Male,22,Lake,Warm,High,Business,2,1,10,June,Ferry,Photography,ZH
7019,Rebecca Coleman,Male,61,Photography Expedition,Hot,High,Leisure,3,0,3,August,Car,Drawing,EN
7020,Amy Dougherty,Female,44,Mountain,Cold,Medium,Business,3,1,5,August,Train,Gaming,EN
7021,Michael Martinez,Female,24,Ski Resort,Hot,Low,Leisure,5,1,10,June,Train,Climbing,ZH
7022,Jessica Williams,Male,60,Countryside,Hot,Low,Business,1,1,11,June,Ferry,Drawing,ZH
7023,Cory Brennan,Male,53,Spa Retreat,Hot,Medium,Business,3,0,4,June,Car,Photography,FR
7024,Melinda Carroll,Male,49,Mountain,Cold,Medium,Leisure,1,0,2,August,Car,Drawing,ZH
7025,James Mclean,Female,52,Village,Warm,Low,Business,5,1,11,July,Train,Drawing,FR
7026,Charles Jackson,Male,42,Ski Resort,Hot,Medium,Leisure,4,1,14,June,Airplane,Drawing,ZH
7027,Andrea Young,Male,33,Winery,Hot,Low,Leisure,3,1,3,August,Airplane,Climbing,EN
7028,Heather Wilson,Female,21,Countryside,Warm,Medium,Business,2,0,1,August,Ferry,Gaming,FR
7029,Keith Davidson,Female,52,City,Warm,Low,Leisure,1,1,12,July,Ferry,Gaming,ZH
7030,Kristen Stewart,Male,44,Countryside,Warm,Medium,Leisure,3,1,10,June,Ferry,Gaming,FR
7031,Gabrielle Humphrey,Female,29,City,Hot,Low,Business,1,0,1,June,Train,Gaming,EN
7032,Tina Adams,Female,29,Ski Resort,Hot,Low,Business,3,0,5,August,Bus,Climbing,ZH
7033,Ann Jackson,Female,51,Winery,Cold,Low,Business,3,0,10,June,Car,Gaming,FR
7034,Sharon Spencer,Male,64,Spa Retreat,Hot,Low,Business,1,1,5,June,Ferry,Climbing,EN
7035,Vincent Barrett,Male,22,City,Cold,High,Business,4,0,8,August,Bus,Photography,EN
7036,Breanna Schmidt,Female,34,Island,Hot,Low,Business,4,1,3,August,Ferry,Climbing,EN
7037,Pamela Hunter,Female,55,Island,Warm,Medium,Business,2,1,8,July,Ferry,Climbing,FR
7038,David Taylor,Male,34,Spa Retreat,Cold,Medium,Leisure,5,0,9,August,Train,Climbing,FR
7039,Gary Ortiz,Male,40,Lake,Hot,High,Leisure,2,0,7,July,Bus,Gaming,ZH
7040,Ronald Perry,Female,42,Spa Retreat,Hot,High,Leisure,2,1,8,August,Airplane,Photography,EN
7041,Adam Hatfield,Female,37,Photography Expedition,Hot,High,Leisure,5,1,6,June,Train,Gaming,ZH
7042,Amy Gonzales,Female,27,Island,Hot,Medium,Leisure,4,1,9,June,Bus,Photography,FR
7043,Robert Skinner,Male,41,Ski Resort,Warm,High,Leisure,1,0,12,August,Airplane,Gaming,EN
7044,Joseph Mitchell,Female,42,Mountain,Cold,High,Business,3,1,11,June,Car,Gaming,EN
7045,Anthony Mills,Female,43,Lake,Hot,High,Leisure,2,1,11,July,Bus,Climbing,EN
7046,Debra Romero,Female,26,Spa Retreat,Cold,Medium,Business,4,1,5,June,Car,Photography,FR
7047,Cheryl Lewis,Male,38,Spa Retreat,Cold,High,Leisure,2,0,14,August,Train,Climbing,FR
7048,Jennifer Gallagher,Female,23,Island,Hot,High,Business,4,1,8,July,Car,Gaming,ZH
7049,Denise Burns,Male,34,City,Warm,Medium,Leisure,1,1,2,June,Car,Drawing,EN
7050,Kimberly Pacheco,Female,19,Ski Resort,Cold,High,Leisure,2,0,6,August,Train,Gaming,ZH
7051,Cody Lopez,Male,55,Island,Hot,High,Leisure,4,1,3,July,Ferry,Drawing,EN
7052,Peter Bowman,Female,19,Mountain,Hot,Medium,Leisure,1,1,7,August,Car,Drawing,EN
7053,Donald Mullen,Male,25,Spa Retreat,Hot,Medium,Business,1,1,14,July,Airplane,Climbing,EN
7054,Grace Martin,Female,41,Island,Hot,High,Leisure,1,1,9,July,Car,Gaming,FR
7055,Joseph Cain,Male,55,City,Hot,Low,Leisure,5,0,5,June,Car,Drawing,ZH
7056,Laurie Tran,Male,37,Lake,Warm,Low,Business,5,1,10,July,Car,Gaming,ZH
7057,Amy Miller,Female,63,Mountain,Hot,High,Leisure,4,1,9,June,Airplane,Photography,ZH
7058,Andrew Wright,Male,21,Winery,Warm,High,Business,2,1,6,August,Bus,Drawing,FR
7059,Gregory Elliott,Female,48,Ski Resort,Hot,Medium,Leisure,3,0,8,July,Ferry,Gaming,EN
7060,Joseph Young,Male,20,Spa Retreat,Warm,Low,Business,5,0,3,August,Airplane,Drawing,EN
7061,Kimberly Lynch,Female,40,Mountain,Cold,High,Leisure,1,1,9,July,Car,Photography,EN
7062,Wendy Esparza,Male,37,Ski Resort,Cold,Low,Business,1,0,8,July,Bus,Photography,EN
7063,Andrea Padilla,Female,24,Spa Retreat,Warm,Low,Business,2,0,8,June,Airplane,Photography,FR
7064,Daniel Aguilar,Female,49,Winery,Cold,High,Leisure,5,0,2,August,Airplane,Drawing,EN
7065,Tina Beasley,Female,50,City,Hot,Medium,Leisure,3,1,9,July,Airplane,Drawing,ZH
7066,Amanda Garner,Male,30,City,Cold,High,Leisure,2,1,13,August,Train,Gaming,FR
7067,Deanna Arellano,Female,48,Island,Hot,Medium,Leisure,3,0,6,August,Bus,Climbing,FR
7068,Veronica Fleming,Female,30,Lake,Warm,High,Leisure,2,0,8,July,Bus,Gaming,ZH
7069,Robin Bell DDS,Male,64,Winery,Warm,Low,Business,5,0,6,July,Car,Climbing,FR
7070,Norman Braun,Female,57,Countryside,Cold,Low,Leisure,5,1,13,July,Car,Drawing,EN
7071,Margaret Bradford,Female,40,Mountain,Cold,Medium,Leisure,1,1,2,July,Bus,Climbing,EN
7072,Lori Townsend,Female,23,Mountain,Cold,Low,Business,5,0,9,June,Airplane,Photography,EN
7073,Emily Carroll,Male,43,City,Warm,High,Business,5,1,8,July,Bus,Drawing,ZH
7074,Stephen Hughes,Female,61,Lake,Cold,Medium,Leisure,1,1,7,July,Car,Drawing,ZH
7075,Benjamin Wilkins,Female,56,Ski Resort,Warm,Medium,Business,3,1,4,June,Airplane,Photography,EN
7076,Marissa Daugherty,Female,32,City,Hot,Medium,Business,4,1,13,July,Bus,Photography,ZH
7077,David Smith,Female,64,Winery,Hot,High,Leisure,5,0,8,August,Train,Climbing,EN
7078,Daniel Moses,Male,34,Spa Retreat,Cold,Medium,Leisure,3,0,7,June,Train,Drawing,ZH
7079,Steven Martinez,Male,41,Countryside,Warm,Medium,Leisure,3,1,14,July,Airplane,Gaming,EN
7080,Richard Barker,Male,51,Ski Resort,Hot,Low,Business,1,1,7,July,Ferry,Photography,FR
7081,Monica Larson,Male,26,Ski Resort,Hot,High,Business,4,1,5,June,Ferry,Photography,EN
7082,Kim Christensen,Male,54,Photography Expedition,Warm,Medium,Business,1,0,8,July,Bus,Climbing,FR
7083,Mackenzie Richardson,Female,58,Spa Retreat,Warm,Low,Business,4,1,13,June,Train,Climbing,EN
7084,Alisha Mullins,Female,40,Winery,Cold,Medium,Business,5,0,6,June,Airplane,Climbing,EN
7085,Elizabeth Bush,Male,58,City,Cold,Medium,Leisure,2,0,9,June,Car,Climbing,ZH
7086,Mark Ellis,Female,44,City,Cold,Medium,Leisure,3,1,3,June,Bus,Photography,EN
7087,Shannon Wright,Female,52,Village,Hot,Medium,Leisure,5,1,1,July,Train,Climbing,ZH
7088,Richard Cooper,Female,41,Countryside,Warm,High,Leisure,2,0,6,July,Car,Gaming,FR
7089,Brian Stokes,Male,37,Ski Resort,Cold,Low,Business,2,1,10,August,Car,Gaming,ZH
7090,Michele Craig,Male,21,Mountain,Hot,Low,Leisure,4,1,5,June,Train,Drawing,ZH
7091,Jason Martin,Female,60,Winery,Hot,High,Leisure,4,0,8,August,Airplane,Gaming,ZH
7092,George Chavez,Male,43,Spa Retreat,Cold,High,Business,4,0,7,June,Train,Photography,FR
7093,Kenneth Jones,Male,44,Countryside,Cold,Medium,Business,4,1,9,June,Car,Climbing,EN
7094,Allison Lyons,Male,20,Island,Hot,Medium,Leisure,4,1,13,August,Car,Drawing,FR
7095,Jason Schmitt,Female,33,Island,Hot,High,Business,4,1,11,July,Train,Photography,FR
7096,Danielle Miller,Female,24,Island,Warm,Low,Leisure,4,1,1,July,Airplane,Climbing,EN
7097,Kristin Phillips,Male,42,Island,Cold,Medium,Leisure,2,1,9,July,Bus,Climbing,FR
7098,Johnny Reed,Female,51,Village,Warm,Low,Business,3,0,9,July,Ferry,Climbing,FR
7099,Angela Sandoval,Male,34,Mountain,Warm,Medium,Business,4,0,5,June,Train,Photography,ZH
7100,Ann Miller,Male,18,Ski Resort,Cold,Medium,Leisure,3,1,2,June,Train,Drawing,FR
7101,Bryan Ball,Male,35,Mountain,Cold,Low,Business,1,0,9,August,Bus,Climbing,EN
7102,Jennifer Brown,Female,32,Ski Resort,Cold,Medium,Business,3,0,13,August,Ferry,Drawing,ZH
7103,Katherine Holland,Female,32,Winery,Hot,High,Business,5,0,6,August,Ferry,Drawing,EN
7104,Margaret Cooper,Male,52,Island,Cold,Low,Business,5,1,8,August,Ferry,Photography,EN
7105,John Hernandez,Female,21,Countryside,Warm,High,Business,4,1,4,June,Bus,Gaming,ZH
7106,Mrs. Wendy Johnson,Male,25,Countryside,Hot,Low,Business,1,0,12,August,Car,Gaming,FR
7107,Heidi King,Male,43,Winery,Hot,Medium,Leisure,5,0,7,June,Car,Climbing,FR
7108,Vanessa Kelley,Male,61,Island,Warm,Low,Leisure,4,1,8,July,Train,Climbing,FR
7109,Matthew Edwards,Female,60,Countryside,Warm,Low,Business,5,0,3,August,Ferry,Drawing,ZH
7110,Jeffery Anderson,Female,28,Lake,Cold,High,Leisure,4,0,10,June,Car,Drawing,EN
7111,Sara Clark,Female,22,Mountain,Cold,High,Business,5,1,7,June,Train,Drawing,ZH
7112,Kristopher Byrd,Female,54,Village,Cold,High,Business,1,1,9,June,Car,Photography,EN
7113,Gregory Crawford,Male,26,Village,Hot,High,Business,1,0,14,June,Ferry,Gaming,EN
7114,Victor Porter,Female,25,Lake,Warm,Medium,Leisure,2,0,7,June,Bus,Climbing,EN
7115,Mark Martinez,Female,49,Lake,Warm,Low,Leisure,4,1,1,August,Train,Drawing,ZH
7116,Heather Atkins,Male,40,Ski Resort,Warm,Low,Business,5,0,11,June,Car,Photography,ZH
7117,David Fuentes,Female,64,Photography Expedition,Cold,Low,Business,3,0,7,June,Airplane,Drawing,FR
7118,Tara Garza,Female,19,Village,Cold,Medium,Business,1,0,2,July,Train,Drawing,EN
7119,Carlos Lee,Male,23,Ski Resort,Warm,Low,Leisure,1,1,4,July,Car,Gaming,EN
7120,John Roberts,Female,34,Photography Expedition,Cold,High,Leisure,5,0,8,July,Car,Climbing,FR
7121,Shelley Mosley,Female,41,Spa Retreat,Hot,Medium,Business,1,0,8,June,Car,Photography,FR
7122,Alexandra Walton,Male,20,Village,Cold,Medium,Leisure,4,0,11,July,Bus,Photography,ZH
7123,William Williams,Female,33,Mountain,Warm,High,Leisure,1,0,3,July,Car,Drawing,ZH
7124,Robert Jensen,Female,28,Winery,Hot,High,Leisure,1,1,6,June,Ferry,Photography,EN
7125,Caitlin Jones,Male,27,Village,Cold,High,Business,5,0,4,August,Bus,Drawing,ZH
7126,Jennifer Cole,Female,23,Ski Resort,Warm,Low,Business,1,0,3,July,Train,Photography,EN
7127,Debra Love,Male,49,Island,Warm,High,Business,2,0,11,August,Bus,Climbing,ZH
7128,Chloe Johnson,Female,27,Winery,Cold,Low,Leisure,5,0,4,August,Train,Photography,EN
7129,Luis Gomez,Female,56,Village,Warm,Low,Leisure,4,1,8,June,Train,Photography,FR
7130,Debra Cordova,Female,55,Island,Warm,Low,Leisure,3,0,6,August,Car,Gaming,FR
7131,John Berry II,Male,59,Mountain,Hot,High,Leisure,3,1,13,July,Bus,Gaming,ZH
7132,Elizabeth Martinez,Female,23,Island,Warm,Medium,Business,1,1,2,July,Ferry,Climbing,ZH
7133,Stacey Diaz,Female,25,Village,Cold,High,Leisure,1,1,10,July,Bus,Climbing,ZH
7134,Patricia Miller,Female,60,Photography Expedition,Hot,Low,Business,5,1,6,August,Car,Gaming,ZH
7135,Craig Schneider,Female,32,City,Warm,Medium,Business,1,1,5,June,Bus,Climbing,FR
7136,Susan Mack,Female,54,Lake,Cold,High,Leisure,3,1,9,July,Ferry,Photography,ZH
7137,Linda Kennedy,Female,47,Spa Retreat,Warm,Medium,Leisure,3,0,9,June,Airplane,Climbing,EN
7138,Antonio Huffman,Female,35,Photography Expedition,Cold,High,Leisure,2,0,7,August,Ferry,Photography,ZH
7139,Christopher Bender,Male,59,Lake,Warm,Medium,Leisure,2,0,6,July,Train,Gaming,FR
7140,Rachel Silva,Male,36,Photography Expedition,Warm,Medium,Leisure,4,1,9,July,Bus,Gaming,EN
7141,Bryan Ball,Male,21,Lake,Hot,Low,Leisure,4,0,11,July,Car,Drawing,FR
7142,Justin Figueroa,Female,64,Lake,Warm,High,Business,5,0,1,June,Car,Drawing,ZH
7143,Charles Phillips,Male,52,Mountain,Warm,High,Business,3,1,12,July,Bus,Climbing,ZH
7144,Janet Davidson,Female,56,City,Hot,High,Leisure,5,0,7,July,Airplane,Gaming,EN
7145,Carolyn Heath,Female,63,Ski Resort,Warm,High,Business,5,1,10,August,Bus,Gaming,FR
7146,Aaron Stewart,Female,40,Island,Warm,Low,Business,1,1,8,June,Ferry,Gaming,ZH
7147,Ryan Schmidt,Male,22,Photography Expedition,Hot,Low,Business,1,0,14,July,Bus,Photography,EN
7148,Emily Edwards,Male,41,Winery,Warm,Medium,Leisure,5,0,11,August,Car,Drawing,EN
7149,Mark Pearson Jr.,Female,30,Village,Cold,High,Business,3,0,2,June,Car,Climbing,ZH
7150,Brenda Blair,Female,47,Mountain,Cold,High,Business,1,0,8,July,Airplane,Gaming,ZH
7151,Jo Goodwin,Male,43,Island,Cold,Medium,Business,2,1,13,July,Airplane,Photography,EN
7152,Randy Gates,Male,22,Ski Resort,Cold,Low,Business,3,1,14,August,Airplane,Drawing,ZH
7153,Tara Dunn,Female,62,Lake,Cold,High,Business,4,0,1,June,Airplane,Gaming,EN
7154,Carl Miller,Female,37,Island,Warm,Low,Leisure,3,1,1,July,Airplane,Gaming,ZH
7155,Donald Martin,Male,57,Ski Resort,Hot,Medium,Leisure,4,0,4,July,Train,Climbing,ZH
7156,Meagan Bray,Male,35,Spa Retreat,Cold,Low,Business,4,1,14,June,Ferry,Gaming,ZH
7157,Crystal Larsen,Male,24,Mountain,Hot,High,Leisure,4,1,1,August,Train,Gaming,FR
7158,Connie Rowe,Female,40,Winery,Hot,High,Leisure,2,0,14,June,Bus,Photography,ZH
7159,David Jenkins,Female,48,Ski Resort,Hot,Medium,Leisure,2,1,8,June,Bus,Drawing,ZH
7160,Laura Morrow,Male,32,Village,Warm,Medium,Leisure,1,0,9,July,Ferry,Climbing,FR
7161,Adam Gordon,Male,60,Island,Warm,Medium,Business,5,1,5,July,Car,Climbing,FR
7162,Melissa King,Female,34,Countryside,Hot,High,Business,3,1,6,June,Car,Drawing,FR
7163,Beverly Hayes,Male,44,Village,Hot,Medium,Business,3,0,9,June,Airplane,Gaming,FR
7164,Melissa Orozco,Male,42,Island,Hot,Medium,Leisure,2,1,10,June,Bus,Drawing,FR
7165,Jamie Clark,Female,26,Mountain,Cold,Medium,Leisure,3,1,11,June,Car,Photography,ZH
7166,Aaron Dixon,Female,25,Mountain,Cold,Medium,Business,2,0,7,August,Car,Photography,ZH
7167,Patrick Perry,Male,46,Ski Resort,Hot,Low,Leisure,3,1,5,June,Bus,Drawing,ZH
7168,Jennifer Small,Male,37,Winery,Hot,High,Leisure,2,1,10,August,Airplane,Gaming,ZH
7169,Daniel Torres,Male,54,Lake,Hot,Medium,Business,1,0,13,August,Train,Drawing,ZH
7170,Joshua Abbott,Male,46,City,Hot,Low,Leisure,4,0,5,August,Ferry,Gaming,EN
7171,Evelyn Leonard,Male,48,Lake,Hot,High,Leisure,3,1,7,August,Car,Gaming,ZH
7172,James Bird,Male,41,Photography Expedition,Warm,High,Business,3,1,1,June,Train,Climbing,EN
7173,Eric Lopez,Male,54,Lake,Hot,Medium,Leisure,5,0,7,June,Train,Climbing,ZH
7174,Kim Coleman,Male,62,Village,Hot,High,Leisure,4,0,9,June,Ferry,Gaming,ZH
7175,John Tyler,Female,22,Ski Resort,Warm,Medium,Business,3,1,6,July,Car,Gaming,EN
7176,Jerry Mitchell,Female,58,Winery,Hot,High,Leisure,4,1,8,August,Bus,Gaming,ZH
7177,Crystal Silva,Male,27,Photography Expedition,Warm,High,Business,3,1,13,June,Car,Climbing,ZH
7178,Kevin Griffin,Female,62,City,Hot,Medium,Leisure,5,1,4,June,Ferry,Drawing,FR
7179,Mark Nelson,Female,28,Photography Expedition,Warm,Low,Business,5,0,5,August,Ferry,Photography,EN
7180,Roger Graves,Male,41,Island,Hot,Low,Business,1,0,13,June,Airplane,Photography,ZH
7181,Jeffery Jones,Male,54,Spa Retreat,Hot,High,Leisure,1,0,10,July,Car,Photography,EN
7182,Jocelyn Ray,Female,51,Ski Resort,Cold,Low,Leisure,2,1,12,June,Car,Drawing,ZH
7183,Abigail Williams,Male,32,Spa Retreat,Hot,Low,Business,5,0,1,June,Train,Photography,ZH
7184,Thomas Rich,Male,62,Lake,Hot,Low,Business,4,0,11,August,Train,Climbing,FR
7185,Danielle Dunn,Female,60,Winery,Cold,High,Business,4,0,10,July,Airplane,Climbing,EN
7186,Tabitha Sanders MD,Female,51,Mountain,Hot,High,Leisure,1,0,5,July,Bus,Drawing,FR
7187,Amanda Barker,Female,46,Spa Retreat,Hot,Medium,Business,2,0,13,August,Ferry,Drawing,EN
7188,Brittany Mann,Male,55,Mountain,Hot,Low,Business,5,1,9,August,Airplane,Climbing,EN
7189,Jennifer Thompson,Male,54,Village,Warm,High,Business,5,0,8,August,Car,Photography,FR
7190,Susan Lawson,Female,43,Island,Warm,High,Leisure,3,0,13,June,Train,Gaming,ZH
7191,Michael Freeman,Male,43,Photography Expedition,Cold,High,Business,4,1,9,July,Airplane,Gaming,FR
7192,Joseph Stephens,Male,51,Photography Expedition,Hot,Medium,Business,4,0,10,August,Train,Photography,FR
7193,Maria Marks,Female,62,City,Cold,Low,Business,5,0,1,August,Train,Climbing,EN
7194,Timothy Good,Male,20,Winery,Cold,High,Business,2,0,7,July,Car,Climbing,FR
7195,Rachael Myers,Male,29,Mountain,Cold,Low,Business,1,1,1,August,Car,Photography,ZH
7196,Hannah Page,Female,44,Spa Retreat,Hot,Low,Business,5,1,1,June,Train,Photography,FR
7197,Margaret Collins,Female,21,Countryside,Warm,Low,Business,5,1,8,June,Airplane,Gaming,ZH
7198,Christopher Long,Male,42,Photography Expedition,Hot,Low,Leisure,3,0,2,June,Ferry,Photography,FR
7199,Allison Kelley,Female,30,Ski Resort,Warm,High,Business,4,0,13,August,Bus,Photography,ZH
7200,Anthony Montgomery,Male,64,Ski Resort,Warm,Low,Leisure,2,0,12,August,Airplane,Drawing,FR
7201,Jessica Wise,Male,23,Mountain,Hot,Medium,Leisure,3,0,2,June,Bus,Gaming,ZH
7202,Lori Boyer,Male,48,Island,Cold,Medium,Leisure,1,1,6,August,Airplane,Drawing,ZH
7203,Melissa Burgess,Female,39,City,Cold,Low,Business,1,1,14,June,Ferry,Drawing,ZH
7204,Douglas Rosales,Male,35,Mountain,Cold,Low,Leisure,4,0,1,July,Airplane,Climbing,FR
7205,Michelle Davis,Female,29,Spa Retreat,Cold,Medium,Business,1,1,10,July,Bus,Photography,EN
7206,Todd Boyd,Female,30,Island,Warm,Medium,Leisure,1,0,13,June,Train,Climbing,ZH
7207,Henry Hernandez,Female,52,Ski Resort,Warm,Medium,Leisure,5,1,11,June,Airplane,Drawing,FR
7208,Jennifer Mendoza,Male,33,Countryside,Warm,Low,Leisure,4,0,6,July,Bus,Climbing,FR
7209,Lawrence Green,Male,56,Village,Cold,High,Business,2,1,11,August,Train,Climbing,FR
7210,Melinda Wilson,Male,52,Countryside,Hot,Medium,Business,3,1,11,June,Bus,Drawing,FR
7211,Kathleen Goodman,Male,41,City,Warm,Low,Leisure,5,1,9,August,Ferry,Drawing,EN
7212,Jose Morales,Male,32,Island,Warm,Low,Business,5,0,12,June,Bus,Drawing,FR
7213,Scott Oneal,Male,57,City,Cold,Low,Business,2,0,3,June,Car,Climbing,ZH
7214,Michael Rivera,Male,62,Photography Expedition,Warm,Medium,Leisure,4,1,2,July,Ferry,Gaming,ZH
7215,Tyler Foster,Male,49,Mountain,Cold,High,Leisure,4,1,4,July,Airplane,Gaming,ZH
7216,Jessica Mcmahon,Female,25,City,Hot,High,Business,1,0,13,August,Bus,Climbing,ZH
7217,Katherine Roberts,Male,40,Lake,Cold,High,Business,3,1,4,June,Bus,Drawing,FR
7218,Ashley Kelly,Female,26,Photography Expedition,Hot,High,Leisure,1,1,2,June,Train,Climbing,FR
7219,Andrea White,Female,40,Island,Warm,Medium,Leisure,5,1,2,June,Bus,Photography,ZH
7220,Michael Martinez,Female,56,Lake,Warm,Low,Leisure,1,1,13,July,Ferry,Photography,FR
7221,Megan Osborne,Female,33,Island,Hot,High,Leisure,2,0,6,August,Train,Photography,ZH
7222,Robert Smith,Female,44,Winery,Cold,Medium,Leisure,5,1,3,June,Car,Photography,EN
7223,Ashley Taylor,Male,18,Mountain,Warm,Low,Leisure,3,0,9,August,Airplane,Photography,ZH
7224,Renee Johnson,Female,21,Photography Expedition,Cold,Low,Leisure,2,0,9,July,Bus,Climbing,ZH
7225,Jessica Macias,Female,20,Countryside,Cold,Medium,Leisure,3,0,8,July,Car,Photography,FR
7226,Jacob Douglas,Female,32,Spa Retreat,Cold,Medium,Leisure,3,0,10,August,Ferry,Drawing,EN
7227,Sandra Roy,Female,24,Photography Expedition,Warm,Low,Business,3,1,10,July,Train,Climbing,EN
7228,Stephanie Anderson,Female,44,Island,Warm,High,Leisure,3,0,7,August,Bus,Climbing,FR
7229,Benjamin Hansen,Female,19,Countryside,Warm,Low,Business,4,0,7,August,Airplane,Photography,EN
7230,Tammy Jimenez,Female,59,Village,Cold,Low,Leisure,3,1,1,August,Bus,Photography,EN
7231,Kayla Shaw,Female,40,Lake,Cold,Medium,Leisure,5,1,1,June,Ferry,Drawing,ZH
7232,Christine Miller,Female,36,Spa Retreat,Hot,Low,Leisure,3,1,6,June,Ferry,Photography,EN
7233,Abigail Holland,Male,45,Ski Resort,Hot,Low,Leisure,3,1,3,June,Bus,Photography,EN
7234,Claudia Compton,Male,34,Countryside,Cold,Low,Leisure,1,0,14,June,Train,Drawing,EN
7235,Philip Sullivan,Male,47,Village,Warm,Low,Business,5,1,1,August,Bus,Gaming,EN
7236,Mary Manning,Male,44,Village,Hot,Low,Business,5,1,5,June,Train,Photography,FR
7237,David Whitaker,Female,42,Photography Expedition,Warm,High,Business,1,0,6,August,Train,Drawing,FR
7238,Reginald Daniels,Female,54,Winery,Cold,Low,Business,1,1,6,August,Ferry,Climbing,EN
7239,Sarah Andrews,Male,57,Village,Cold,High,Business,5,0,5,July,Bus,Climbing,EN
7240,David Aguilar,Female,52,City,Warm,High,Business,5,1,12,August,Train,Gaming,FR
7241,Anthony Cox,Male,54,Photography Expedition,Cold,Medium,Leisure,3,0,6,July,Car,Drawing,EN
7242,Nicole Brown,Male,20,Spa Retreat,Warm,High,Business,5,1,14,July,Ferry,Photography,EN
7243,Jennifer Cook,Female,20,Countryside,Warm,High,Leisure,5,1,7,June,Train,Photography,EN
7244,Ruben Wood,Female,31,Mountain,Cold,Low,Leisure,1,0,3,June,Airplane,Climbing,FR
7245,Kara Warner,Male,41,Village,Cold,Medium,Business,5,0,5,August,Train,Gaming,FR
7246,Johnny Young,Male,20,Mountain,Hot,High,Leisure,4,1,11,July,Airplane,Photography,ZH
7247,Angela Taylor,Female,36,Photography Expedition,Hot,Low,Business,2,0,4,June,Car,Climbing,ZH
7248,George Chavez,Female,56,Ski Resort,Cold,Medium,Leisure,4,0,4,July,Ferry,Climbing,FR
7249,Martha Frazier,Male,56,Lake,Cold,High,Business,3,0,2,August,Train,Drawing,EN
7250,Amanda Kane,Female,40,Countryside,Warm,Low,Leisure,3,1,2,July,Train,Drawing,EN
7251,Susan Wong,Male,31,Lake,Warm,Medium,Business,5,1,7,July,Airplane,Photography,EN
7252,Paul Newman,Male,41,Village,Warm,High,Business,4,0,14,August,Bus,Drawing,FR
7253,Amber Flynn,Female,49,Countryside,Hot,Medium,Leisure,2,0,10,July,Train,Drawing,FR
7254,Stephanie Phillips,Male,19,Spa Retreat,Cold,Low,Leisure,3,0,5,June,Airplane,Gaming,EN
7255,Daniel Frye,Female,60,Spa Retreat,Hot,Low,Leisure,1,1,14,July,Train,Climbing,ZH
7256,Mitchell Armstrong,Female,60,Ski Resort,Warm,Low,Leisure,3,0,2,June,Ferry,Drawing,FR
7257,Kayla Sullivan,Female,21,Spa Retreat,Hot,High,Leisure,4,1,8,June,Car,Drawing,EN
7258,Javier Martinez,Male,37,Mountain,Cold,Medium,Business,3,1,5,June,Airplane,Gaming,ZH
7259,Matthew Baker,Male,58,Countryside,Cold,Low,Leisure,5,0,3,August,Airplane,Drawing,FR
7260,Karen Jenkins,Female,47,Ski Resort,Hot,High,Business,2,0,1,August,Train,Photography,ZH
7261,Michaela Perez,Male,18,City,Cold,Medium,Leisure,5,0,14,July,Train,Climbing,FR
7262,John Hunt,Female,60,City,Warm,High,Business,2,1,8,June,Ferry,Photography,ZH
7263,Megan Howell,Female,38,Village,Warm,Low,Leisure,4,1,12,August,Bus,Photography,ZH
7264,Amy Carter,Female,55,Ski Resort,Warm,Low,Business,1,1,14,June,Airplane,Drawing,EN
7265,Rita Miller,Female,56,Mountain,Warm,High,Leisure,2,1,9,July,Car,Drawing,FR
7266,Isaiah Martinez,Male,64,City,Hot,Medium,Business,4,1,8,August,Airplane,Photography,ZH
7267,Clifford Davis,Female,35,City,Cold,High,Leisure,2,0,9,June,Car,Gaming,ZH
7268,Shawn Delgado,Male,64,Ski Resort,Cold,Medium,Business,3,1,3,August,Bus,Photography,FR
7269,Sean Ross,Female,58,Photography Expedition,Warm,Medium,Business,3,1,6,June,Car,Drawing,EN
7270,Charles Knight,Female,19,Winery,Hot,High,Business,3,1,13,June,Bus,Gaming,ZH
7271,Nathan Holden,Female,59,Village,Hot,Low,Business,1,1,7,July,Bus,Drawing,ZH
